tickets,own_snow,own_rain,own_mat5_10,own_mat5_15,own_mat5_20,own_mat5_25,own_mat5_30,own_mat5_35,own_mat5_40,own_mat5_45,own_mat5_50,own_mat5_55,own_mat5_60,own_mat5_65,own_mat5_70,own_mat5_75,own_mat5_80,own_mat5_85,own_mat5_90,own_mat5_95,own_prec_0,own_prec_1,own_prec_2,own_prec_3,own_prec_4,own_prec_5,own_cloud_0,own_cloud_1,own_cloud_2,own_cloud_3,own_cloud_4,own_cloud_5,own_cloud_6,own_cloud_7,own_cloud_8,own_mat_la,own_mat_la_cens,own_mat10_10,own_mat10_20,own_mat10_30,own_mat10_40,own_mat10_50,own_mat10_60,own_mat10_70,own_mat10_80,own_mat10_90,own_snow_5,own_snow_6,own_snow_0,own_rain_5,own_rain_6,own_rain_0,own_mat5_10_5,own_mat5_10_6,own_mat5_10_0,own_mat5_15_5,own_mat5_15_6,own_mat5_15_0,own_mat5_20_5,own_mat5_20_6,own_mat5_20_0,own_mat5_25_5,own_mat5_25_6,own_mat5_25_0,own_mat5_30_5,own_mat5_30_6,own_mat5_30_0,own_mat5_35_5,own_mat5_35_6,own_mat5_35_0,own_mat5_40_5,own_mat5_40_6,own_mat5_40_0,own_mat5_45_5,own_mat5_45_6,own_mat5_45_0,own_mat5_50_5,own_mat5_50_6,own_mat5_50_0,own_mat5_55_5,own_mat5_55_6,own_mat5_55_0,own_mat5_60_5,own_mat5_60_6,own_mat5_60_0,own_mat5_65_5,own_mat5_65_6,own_mat5_65_0,own_mat5_70_5,own_mat5_70_6,own_mat5_70_0,own_mat5_75_5,own_mat5_75_6,own_mat5_75_0,own_mat5_80_5,own_mat5_80_6,own_mat5_80_0,own_mat5_85_5,own_mat5_85_6,own_mat5_85_0,own_mat5_90_5,own_mat5_90_6,own_mat5_90_0,own_mat5_95_5,own_mat5_95_6,own_mat5_95_0,own_prec_0_5,own_prec_0_6,own_prec_0_0,own_prec_1_5,own_prec_1_6,own_prec_1_0,own_prec_2_5,own_prec_2_6,own_prec_2_0,own_prec_3_5,own_prec_3_6,own_prec_3_0,own_prec_4_5,own_prec_4_6,own_prec_4_0,own_prec_5_5,own_prec_5_6,own_prec_5_0,own_cloud_0_5,own_cloud_0_6,own_cloud_0_0,own_cloud_1_5,own_cloud_1_6,own_cloud_1_0,own_cloud_2_5,own_cloud_2_6,own_cloud_2_0,own_cloud_3_5,own_cloud_3_6,own_cloud_3_0,own_cloud_4_5,own_cloud_4_6,own_cloud_4_0,own_cloud_5_5,own_cloud_5_6,own_cloud_5_0,own_cloud_6_5,own_cloud_6_6,own_cloud_6_0,own_cloud_7_5,own_cloud_7_6,own_cloud_7_0,own_cloud_8_5,own_cloud_8_6,own_cloud_8_0,own_mat_la_5,own_mat_la_6,own_mat_la_0,own_mat_la_cens_5,own_mat_la_cens_6,own_mat_la_cens_0,own_mat10_10_5,own_mat10_10_6,own_mat10_10_0,own_mat10_20_5,own_mat10_20_6,own_mat10_20_0,own_mat10_30_5,own_mat10_30_6,own_mat10_30_0,own_mat10_40_5,own_mat10_40_6,own_mat10_40_0,own_mat10_50_5,own_mat10_50_6,own_mat10_50_0,own_mat10_60_5,own_mat10_60_6,own_mat10_60_0,own_mat10_70_5,own_mat10_70_6,own_mat10_70_0,own_mat10_80_5,own_mat10_80_6,own_mat10_80_0,own_mat10_90_5,own_mat10_90_6,own_mat10_90_0,ww1,ww2,ww3,ww4,ww5,ww6,ww7,ww8,ww9,ww10,ww11,ww12,ww13,ww14,ww15,ww16,ww17,ww18,ww19,ww20,ww21,ww22,ww23,ww24,ww25,ww26,ww27,ww28,ww29,ww30,ww31,ww32,ww33,ww34,ww35,ww36,ww37,ww38,ww39,ww40,ww41,ww42,ww43,ww44,ww45,ww46,ww47,ww48,ww49,ww50,ww51,ww52,yy1,yy2,yy3,yy4,yy5,yy6,yy7,yy8,yy9,yy10,yy11,hhmlk,hhpres,hhmem,hhlabor,hhcolum,hhthankwed,hhthankthur,hhthankwkend,hhchristmas2023,hhchristmas24,hhchristmas25,hhchristmas2630,hhnewyear31,hhnewyear1,hhnewyear23,hhvet,hhjuly4,hhdayoff,hhvalen,hhstpat,hhwkdchrispre,hhwkdchris,hhwkdchrispost,hhwkdnewyr,hhwkdnewyrpost,hhwkdvet,hhwkdjul4,hhwkdother,hheaster,hheastersat,hheasterfri,hhhallow,hhcinco,hhmother,hhsuperbowl,hmmlk,hp2mmlk,hp3mmlk,hpmlk,hmpres,hp2mpres,hp3mpres,hppres,hmmem,hp2mmem,hp3mmem,hpmem,hmlabor,hp2mlabor,hp3mlabor,hplabor,hmcolum,hp2mcolum,hp3mcolum,hpcolum,hmjuly4fed,hp2mjuly4fed,hp3mjuly4fed,hpjuly4fed,dow_1,dow_2,dow_3,opening_wkend_group
1.386162,.0096355,.1189778,0,0,0,0,.0058651,.0194805,.071638,.1231672,.1378299,.1233766,.1801424,.1386678,.0873481,.071638,.0349811,.0058651,0,0,.9748638,.0131965,.0115207,.0004189,0,0,.3355677,.13385,.1547968,.0921659,.1202346,.0548806,.0532049,.0511102,.0041894,342.8898,152.337,0,0,.0253456,.1948052,.2612065,.3188102,.1589862,.0408463,0,.0096355,.0194805,.0253456,.1189778,.2561793,.2798492,0,0,0,0,0,0,0,0,0,0,0,.0008379,.0058651,.0008379,.0048178,.0194805,.0046083,.0152912,.071638,.0251362,.0387516,.1231672,.0747801,.0542522,.1378299,.0900712,.0546711,.1233766,.1430666,.1550063,.1801424,.1841223,.222036,.1386678,.2226644,.1958525,.0873481,.1068287,.0821114,.071638,.0693339,.0733138,.0349811,.0705907,.0808546,.0058651,.0064935,.0205279,0,.0014663,.0014663,0,0,.0002095,.9748638,.9474235,.9537076,.0131965,.0400084,.01969,.0115207,.0054462,.0205279,.0004189,.0058651,.0043988,0,.0006284,.0006284,0,.0006284,.0010473,.3355677,.3540008,.1248429,.13385,.1627566,.1711353,.1547968,.0701718,.0781315,.0921659,.1064097,.1028488,.1202346,.1114369,.1943863,.0548806,.0934227,.1286133,.0532049,.0465019,.0934227,.0511102,.045664,.072057,.0041894,.0096355,.0345622,342.8898,220.4022,227.9057,152.337,137.0869,130.3814,0,0,0,0,0,.0008379,.0253456,.0054462,.0201089,.1948052,.0999162,.0930038,.2612065,.2331378,.2096774,.3188102,.4067868,.4178886,.1589862,.1761625,.1554252,.0408463,.0770842,.1013825,0,.0014663,.0016757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,196
7.125294,.0097998,.1048791,0,0,0,.000417,.0083403,.0508757,.1292744,.2237281,.2032944,.1223937,.0594245,.0417014,.0446205,.0546289,.0387823,.0225188,0,0,.9766472,.0158465,.0068807,0,0,.0006255,.3040033,.148457,.1436614,.1094662,.0627606,.0698499,.0769391,.0469141,.0379483,525.1249,184.2761,0,.000417,.059216,.3530025,.3256881,.1011259,.0992494,.0613011,0,.0621351,.0097998,.0085488,.0640117,.1048791,.1303169,0,0,0,0,0,0,0,0,.000417,.0123019,.000417,0,.0842369,.0083403,.0137615,.1449124,.0508757,.0523353,.1814012,.1292744,.0654712,.1413678,.2237281,.1157214,.1305254,.2032944,.2239366,.0990409,.1223937,.2510425,.0364887,.0594245,.0927857,.0206422,.0417014,.0335696,.0358632,.0446205,.0337781,.0331526,.0546289,.0260634,.0565054,.0387823,.0752711,.0235613,.0225188,.0158465,0,0,0,0,0,0,.9879066,.9766472,.9674729,.0054212,.0158465,.0089658,0,.0068807,.0125104,0,0,.0006255,.0066722,0,0,0,.0006255,.0104254,.3703086,.3040033,.3154712,.1486656,.1484571,.1086322,.1052961,.1436614,.102794,.0873645,.1094662,.0679733,.0623436,.0627606,.0483736,.0537948,.0698499,.0606756,.0606756,.0769391,.0650542,.0606756,.0469141,.0969558,.0508757,.0379483,.1340701,773.8332,525.1249,453.9556,124.4858,184.2761,212.6209,0,0,0,.0123019,.000417,.000417,.2291493,.059216,.0660967,.322769,.3530025,.1811927,.2295663,.3256881,.4749791,.0571309,.1011259,.1263553,.0690158,.0992494,.0598415,.0800667,.0613011,.0911176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197
7.446145,.0621351,.0640117,0,0,0,.0123019,.0842369,.1449124,.1814012,.1413678,.1305254,.0990409,.0364887,.0206422,.0358632,.0331526,.0565054,.0235613,0,0,.9879066,.0054212,0,0,.0066722,0,.3703086,.1486656,.1052961,.0873645,.0623436,.0537948,.0606756,.0606756,.0508757,773.8332,124.4858,0,.0123019,.2291493,.322769,.2295663,.0571309,.0690158,.0800667,0,.0621351,.0097998,.0085488,.0640117,.1048791,.1303169,0,0,0,0,0,0,0,0,.000417,.0123019,.000417,0,.0842369,.0083403,.0137615,.1449124,.0508757,.0523353,.1814012,.1292744,.0654712,.1413678,.2237281,.1157214,.1305254,.2032944,.2239366,.0990409,.1223937,.2510425,.0364887,.0594245,.0927857,.0206422,.0417014,.0335696,.0358632,.0446205,.0337781,.0331526,.0546289,.0260634,.0565054,.0387823,.0752711,.0235613,.0225188,.0158465,0,0,0,0,0,0,.9879066,.9766472,.9674729,.0054212,.0158465,.0089658,0,.0068807,.0125104,0,0,.0006255,.0066722,0,0,0,.0006255,.0104254,.3703086,.3040033,.3154712,.1486656,.1484571,.1086322,.1052961,.1436614,.102794,.0873645,.1094662,.0679733,.0623436,.0627606,.0483736,.0537948,.0698499,.0606756,.0606756,.0769391,.0650542,.0606756,.0469141,.0969558,.0508757,.0379483,.1340701,773.8332,525.1249,453.9556,124.4858,184.2761,212.6209,0,0,0,.0123019,.000417,.000417,.2291493,.059216,.0660967,.322769,.3530025,.1811927,.2295663,.3256881,.4749791,.0571309,.1011259,.1263553,.0690158,.0992494,.0598415,.0800667,.0613011,.0911176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,197
4.934574,.0085488,.1303169,0,0,.000417,0,.0137615,.0523353,.0654712,.1157214,.2239366,.2510425,.0927857,.0335696,.0337781,.0260634,.0752711,.0158465,0,0,.9674729,.0089658,.0125104,.0006255,0,.0104254,.3154712,.1086322,.102794,.0679733,.0483736,.0606756,.0650542,.0969558,.1340701,453.9556,212.6209,0,.000417,.0660967,.1811927,.4749791,.1263553,.0598415,.0911176,0,.0621351,.0097998,.0085488,.0640117,.1048791,.1303169,0,0,0,0,0,0,0,0,.000417,.0123019,.000417,0,.0842369,.0083403,.0137615,.1449124,.0508757,.0523353,.1814012,.1292744,.0654712,.1413678,.2237281,.1157214,.1305254,.2032944,.2239366,.0990409,.1223937,.2510425,.0364887,.0594245,.0927857,.0206422,.0417014,.0335696,.0358632,.0446205,.0337781,.0331526,.0546289,.0260634,.0565054,.0387823,.0752711,.0235613,.0225188,.0158465,0,0,0,0,0,0,.9879066,.9766472,.9674729,.0054212,.0158465,.0089658,0,.0068807,.0125104,0,0,.0006255,.0066722,0,0,0,.0006255,.0104254,.3703086,.3040033,.3154712,.1486656,.1484571,.1086322,.1052961,.1436614,.102794,.0873645,.1094662,.0679733,.0623436,.0627606,.0483736,.0537948,.0698499,.0606756,.0606756,.0769391,.0650542,.0606756,.0469141,.0969558,.0508757,.0379483,.1340701,773.8332,525.1249,453.9556,124.4858,184.2761,212.6209,0,0,0,.0123019,.000417,.000417,.2291493,.059216,.0660967,.322769,.3530025,.1811927,.2295663,.3256881,.4749791,.0571309,.1011259,.1263553,.0690158,.0992494,.0598415,.0800667,.0613011,.0911176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,197
1.78588,.1669456,.1566946,0,.0301255,.0615063,.1284519,.2027197,.0573222,.0497908,.0746862,.0717573,.0566946,.098954,.0640167,.0439331,.0449791,.0150628,0,0,0,.9361925,.0169456,.0192469,.0240586,0,.0035565,.2692469,.1460251,.0782427,.0910042,.0579498,.0905858,.1328452,.0822176,.0518828,1156.896,80.10795,.0301255,.1899582,.2600418,.124477,.1284519,.1629707,.0889121,.0150628,0,.1669456,.1412134,.0679916,.1566946,.1903766,.474477,0,0,0,.0301255,.0006276,0,.0615063,.0062762,.0066946,.1284519,.0713389,.0317992,.2027197,.082636,.0439331,.0573222,.0878661,.0508368,.0497908,.13159,.1066946,.0746862,.1037657,.167364,.0717573,.0891213,.1688285,.0566946,.1248954,.1330544,.098954,.0792887,.0801255,.0640167,.1150628,.0891213,.0439331,.0508368,.0292887,.0449791,.0470711,.052092,.0150628,.0077406,.0368201,0,.0018828,.0027197,0,0,.0002092,0,0,.0004184,.9361925,.948954,.8736402,.0169456,.0127615,.0776151,.0192469,.0121339,.0267782,.0240586,.0008368,.0054393,0,.0154812,.0069038,.0035565,.0098326,.0096234,.2692469,.1564854,.1083682,.1460251,.1131799,.0596234,.0782427,.11841,.0585774,.0910042,.0694561,.0364017,.0579498,.1018828,.089749,.0905858,.1294979,.1029289,.1328452,.1242678,.1330544,.0822176,.1016736,.1956067,.0518828,.0851464,.2156904,1156.896,753.7745,608.6879,80.10795,109.4462,169.7621,.0301255,.0006276,0,.1899582,.0776151,.0384937,.2600418,.1705021,.0947699,.124477,.2353556,.2740586,.1284519,.2140167,.3018828,.1629707,.1943515,.1692469,.0889121,.097908,.0813808,.0150628,.0096234,.0395397,0,0,.0006276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,198
.8370308,.0679916,.474477,0,0,.0066946,.0317992,.0439331,.0508368,.1066946,.167364,.1688285,.1330544,.0801255,.0891213,.0292887,.0520921,.0368201,.0027197,.0002092,.0004184,.8736402,.0776151,.0267782,.0054393,.0069038,.0096234,.1083682,.0596234,.0585774,.0364017,.089749,.1029289,.1330544,.1956067,.2156904,608.6879,169.7621,0,.0384937,.0947699,.2740586,.3018828,.1692469,.0813808,.0395397,.0006276,.1669456,.1412134,.0679916,.1566946,.1903766,.474477,0,0,0,.0301255,.0006276,0,.0615063,.0062762,.0066946,.1284519,.0713389,.0317992,.2027197,.082636,.0439331,.0573222,.0878661,.0508368,.0497908,.13159,.1066946,.0746862,.1037657,.167364,.0717573,.0891213,.1688285,.0566946,.1248954,.1330544,.098954,.0792887,.0801255,.0640167,.1150628,.0891213,.0439331,.0508368,.0292887,.0449791,.0470711,.052092,.0150628,.0077406,.0368201,0,.0018828,.0027197,0,0,.0002092,0,0,.0004184,.9361925,.948954,.8736402,.0169456,.0127615,.0776151,.0192469,.0121339,.0267782,.0240586,.0008368,.0054393,0,.0154812,.0069038,.0035565,.0098326,.0096234,.2692469,.1564854,.1083682,.1460251,.1131799,.0596234,.0782427,.11841,.0585774,.0910042,.0694561,.0364017,.0579498,.1018828,.089749,.0905858,.1294979,.1029289,.1328452,.1242678,.1330544,.0822176,.1016736,.1956067,.0518828,.0851464,.2156904,1156.896,753.7745,608.6879,80.10795,109.4462,169.7621,.0301255,.0006276,0,.1899582,.0776151,.0384937,.2600418,.1705021,.0947699,.124477,.2353556,.2740586,.1284519,.2140167,.3018828,.1629707,.1943515,.1692469,.0889121,.097908,.0813808,.0150628,.0096234,.0395397,0,0,.0006276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,198
1.663702,.1412134,.1903766,0,.0006276,.0062762,.0713389,.082636,.0878661,.13159,.1037657,.0891213,.1248954,.0792887,.1150628,.0508368,.0470711,.0077406,.0018828,0,0,.948954,.0127615,.0121339,.0008368,.0154812,.0098326,.1564854,.1131799,.11841,.0694561,.1018828,.1294979,.1242678,.1016736,.0851464,753.7745,109.4462,.0006276,.0776151,.1705021,.2353556,.2140167,.1943515,.097908,.0096234,0,.1669456,.1412134,.0679916,.1566946,.1903766,.474477,0,0,0,.0301255,.0006276,0,.0615063,.0062762,.0066946,.1284519,.0713389,.0317992,.2027197,.082636,.0439331,.0573222,.0878661,.0508368,.0497908,.13159,.1066946,.0746862,.1037657,.167364,.0717573,.0891213,.1688285,.0566946,.1248954,.1330544,.098954,.0792887,.0801255,.0640167,.1150628,.0891213,.0439331,.0508368,.0292887,.0449791,.0470711,.052092,.0150628,.0077406,.0368201,0,.0018828,.0027197,0,0,.0002092,0,0,.0004184,.9361925,.948954,.8736402,.0169456,.0127615,.0776151,.0192469,.0121339,.0267782,.0240586,.0008368,.0054393,0,.0154812,.0069038,.0035565,.0098326,.0096234,.2692469,.1564854,.1083682,.1460251,.1131799,.0596234,.0782427,.11841,.0585774,.0910042,.0694561,.0364017,.0579498,.1018828,.089749,.0905858,.1294979,.1029289,.1328452,.1242678,.1330544,.0822176,.1016736,.1956067,.0518828,.0851464,.2156904,1156.896,753.7745,608.6879,80.10795,109.4462,169.7621,.0301255,.0006276,0,.1899582,.0776151,.0384937,.2600418,.1705021,.0947699,.124477,.2353556,.2740586,.1284519,.2140167,.3018828,.1629707,.1943515,.1692469,.0889121,.097908,.0813808,.0150628,.0096234,.0395397,0,0,.0006276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198
.7627453,.30375,.2408333,.0329167,.025,.0516667,.150625,.1127083,.1966667,.0672917,.0370833,.061875,.0172917,.040625,.063125,.0747917,.0222917,.0235417,.0225,0,0,.97625,.0214583,.0016667,0,0,.000625,.11125,.0979167,.089375,.09625,.0685417,.07375,.1104167,.1564583,.1960417,1303.765,54.77542,.0579167,.2022917,.309375,.104375,.0791667,.10375,.0970833,.0460417,0,.273125,.30375,.4058333,.1972917,.2408333,.3008333,.050625,.0329167,.05125,.02875,.025,.028125,.0552083,.0516667,.0452083,.0989583,.150625,.1966667,.0916667,.1127083,.1560417,.1108333,.1966667,.08625,.15125,.0672917,.0416667,.068125,.0370833,.0485417,.0933333,.061875,.0410417,.065,.0172917,.0439583,.0558333,.040625,.0479167,.0714583,.063125,.105,.045625,.0747917,.04,.0095833,.0222917,.0577083,.0010417,.0235417,.010625,.0027083,.0225,0,0,0,0,0,0,0,.9672917,.97625,.8902084,.0158333,.0214583,.0752083,.010625,.0016667,.0129167,.005,0,.0047917,.00125,0,.0020833,0,.000625,.0147917,.1622917,.11125,.1289583,.0922917,.0979167,.0560417,.045625,.089375,.056875,.1060417,.09625,.073125,.0679167,.0685417,.0552083,.135625,.07375,.0841667,.1075,.1104167,.18,.1266667,.1564583,.1925,.1560417,.1960417,.173125,1255.483,1303.765,1366.706,89.45937,54.77542,62.45958,.079375,.0579167,.079375,.1541667,.2022917,.241875,.2025,.309375,.2422917,.219375,.104375,.0902083,.1583333,.0791667,.085,.1272917,.10375,.1529167,.0552083,.0970833,.0977083,.00375,.0460417,.010625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199
.4840407,.4058333,.3008333,.05125,.028125,.0452083,.1966667,.1560417,.08625,.0416667,.0485417,.0410417,.0439583,.0479167,.105,.04,.0577083,.010625,0,0,0,.8902083,.0752083,.0129167,.0047917,.0020833,.0147917,.1289583,.0560417,.056875,.073125,.0552083,.0841667,.18,.1925,.173125,1366.706,62.45958,.079375,.241875,.2422917,.0902083,.085,.1529167,.0977083,.010625,0,.273125,.30375,.4058333,.1972917,.2408333,.3008333,.050625,.0329167,.05125,.02875,.025,.028125,.0552083,.0516667,.0452083,.0989583,.150625,.1966667,.0916667,.1127083,.1560417,.1108333,.1966667,.08625,.15125,.0672917,.0416667,.068125,.0370833,.0485417,.0933333,.061875,.0410417,.065,.0172917,.0439583,.0558333,.040625,.0479167,.0714583,.063125,.105,.045625,.0747917,.04,.0095833,.0222917,.0577083,.0010417,.0235417,.010625,.0027083,.0225,0,0,0,0,0,0,0,.9672917,.97625,.8902084,.0158333,.0214583,.0752083,.010625,.0016667,.0129167,.005,0,.0047917,.00125,0,.0020833,0,.000625,.0147917,.1622917,.11125,.1289583,.0922917,.0979167,.0560417,.045625,.089375,.056875,.1060417,.09625,.073125,.0679167,.0685417,.0552083,.135625,.07375,.0841667,.1075,.1104167,.18,.1266667,.1564583,.1925,.1560417,.1960417,.173125,1255.483,1303.765,1366.706,89.45937,54.77542,62.45958,.079375,.0579167,.079375,.1541667,.2022917,.241875,.2025,.309375,.2422917,.219375,.104375,.0902083,.1583333,.0791667,.085,.1272917,.10375,.1529167,.0552083,.0970833,.0977083,.00375,.0460417,.010625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,199
.7284303,.273125,.1972917,.050625,.02875,.0552083,.0989583,.0916667,.1108333,.15125,.068125,.0933333,.065,.0558333,.0714583,.045625,.0095833,.0010417,.0027083,0,0,.9672917,.0158333,.010625,.005,.00125,0,.1622917,.0922917,.045625,.1060417,.0679167,.135625,.1075,.1266667,.1560417,1255.483,89.45937,.079375,.1541667,.2025,.219375,.1583333,.1272917,.0552083,.00375,0,.273125,.30375,.4058333,.1972917,.2408333,.3008333,.050625,.0329167,.05125,.02875,.025,.028125,.0552083,.0516667,.0452083,.0989583,.150625,.1966667,.0916667,.1127083,.1560417,.1108333,.1966667,.08625,.15125,.0672917,.0416667,.068125,.0370833,.0485417,.0933333,.061875,.0410417,.065,.0172917,.0439583,.0558333,.040625,.0479167,.0714583,.063125,.105,.045625,.0747917,.04,.0095833,.0222917,.0577083,.0010417,.0235417,.010625,.0027083,.0225,0,0,0,0,0,0,0,.9672917,.97625,.8902084,.0158333,.0214583,.0752083,.010625,.0016667,.0129167,.005,0,.0047917,.00125,0,.0020833,0,.000625,.0147917,.1622917,.11125,.1289583,.0922917,.0979167,.0560417,.045625,.089375,.056875,.1060417,.09625,.073125,.0679167,.0685417,.0552083,.135625,.07375,.0841667,.1075,.1104167,.18,.1266667,.1564583,.1925,.1560417,.1960417,.173125,1255.483,1303.765,1366.706,89.45937,54.77542,62.45958,.079375,.0579167,.079375,.1541667,.2022917,.241875,.2025,.309375,.2422917,.219375,.104375,.0902083,.1583333,.0791667,.085,.1272917,.10375,.1529167,.0552083,.0970833,.0977083,.00375,.0460417,.010625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,199
