tickets_wk1d_r,tickets_ratedgpg_wk1d_r,tickets_adult_wk1d_r,tickets_p33_highbudget_wk1d_r,tickets_p33_lowbudget_wk1d_r,tickets_p33_hr1000_wk1d_r,tickets_p33_lr1000_wk1d_r,tickets_pt_wk1d_r,tickets_pot_wk1d_r,res_own_snow,res_own_rain,res_own_mat5_10,res_own_mat5_15,res_own_mat5_20,res_own_mat5_25,res_own_mat5_30,res_own_mat5_35,res_own_mat5_40,res_own_mat5_45,res_own_mat5_50,res_own_mat5_55,res_own_mat5_60,res_own_mat5_65,res_own_mat5_70,res_own_mat5_75,res_own_mat5_80,res_own_mat5_85,res_own_mat5_90,res_own_mat5_95,res_own_prec_0,res_own_prec_1,res_own_prec_2,res_own_prec_3,res_own_prec_4,res_own_prec_5,res_own_cloud_0,res_own_cloud_1,res_own_cloud_2,res_own_cloud_3,res_own_cloud_4,res_own_cloud_5,res_own_cloud_6,res_own_cloud_7,res_own_cloud_8,res_own_mat_la,res_own_mat_la_cens,res_own_mat10_10,res_own_mat10_20,res_own_mat10_30,res_own_mat10_40,res_own_mat10_50,res_own_mat10_60,res_own_mat10_70,res_own_mat10_80,res_own_mat10_90,res_own_snow_5,res_own_snow_6,res_own_snow_0,res_own_rain_5,res_own_rain_6,res_own_rain_0,res_own_mat5_10_5,res_own_mat5_10_6,res_own_mat5_10_0,res_own_mat5_15_5,res_own_mat5_15_6,res_own_mat5_15_0,res_own_mat5_20_5,res_own_mat5_20_6,res_own_mat5_20_0,res_own_mat5_25_5,res_own_mat5_25_6,res_own_mat5_25_0,res_own_mat5_30_5,res_own_mat5_30_6,res_own_mat5_30_0,res_own_mat5_35_5,res_own_mat5_35_6,res_own_mat5_35_0,res_own_mat5_40_5,res_own_mat5_40_6,res_own_mat5_40_0,res_own_mat5_45_5,res_own_mat5_45_6,res_own_mat5_45_0,res_own_mat5_50_5,res_own_mat5_50_6,res_own_mat5_50_0,res_own_mat5_55_5,res_own_mat5_55_6,res_own_mat5_55_0,res_own_mat5_60_5,res_own_mat5_60_6,res_own_mat5_60_0,res_own_mat5_65_5,res_own_mat5_65_6,res_own_mat5_65_0,res_own_mat5_70_5,res_own_mat5_70_6,res_own_mat5_70_0,res_own_mat5_75_5,res_own_mat5_75_6,res_own_mat5_75_0,res_own_mat5_80_5,res_own_mat5_80_6,res_own_mat5_80_0,res_own_mat5_85_5,res_own_mat5_85_6,res_own_mat5_85_0,res_own_mat5_90_5,res_own_mat5_90_6,res_own_mat5_90_0,res_own_mat5_95_5,res_own_mat5_95_6,res_own_mat5_95_0,res_own_prec_0_5,res_own_prec_0_6,res_own_prec_0_0,res_own_prec_1_5,res_own_prec_1_6,res_own_prec_1_0,res_own_prec_2_5,res_own_prec_2_6,res_own_prec_2_0,res_own_prec_3_5,res_own_prec_3_6,res_own_prec_3_0,res_own_prec_4_5,res_own_prec_4_6,res_own_prec_4_0,res_own_prec_5_5,res_own_prec_5_6,res_own_prec_5_0,res_own_cloud_0_5,res_own_cloud_0_6,res_own_cloud_0_0,res_own_cloud_1_5,res_own_cloud_1_6,res_own_cloud_1_0,res_own_cloud_2_5,res_own_cloud_2_6,res_own_cloud_2_0,res_own_cloud_3_5,res_own_cloud_3_6,res_own_cloud_3_0,res_own_cloud_4_5,res_own_cloud_4_6,res_own_cloud_4_0,res_own_cloud_5_5,res_own_cloud_5_6,res_own_cloud_5_0,res_own_cloud_6_5,res_own_cloud_6_6,res_own_cloud_6_0,res_own_cloud_7_5,res_own_cloud_7_6,res_own_cloud_7_0,res_own_cloud_8_5,res_own_cloud_8_6,res_own_cloud_8_0,res_own_mat_la_5,res_own_mat_la_6,res_own_mat_la_0,res_own_mat_la_cens_5,res_own_mat_la_cens_6,res_own_mat_la_cens_0,res_own_mat10_10_5,res_own_mat10_10_6,res_own_mat10_10_0,res_own_mat10_20_5,res_own_mat10_20_6,res_own_mat10_20_0,res_own_mat10_30_5,res_own_mat10_30_6,res_own_mat10_30_0,res_own_mat10_40_5,res_own_mat10_40_6,res_own_mat10_40_0,res_own_mat10_50_5,res_own_mat10_50_6,res_own_mat10_50_0,res_own_mat10_60_5,res_own_mat10_60_6,res_own_mat10_60_0,res_own_mat10_70_5,res_own_mat10_70_6,res_own_mat10_70_0,res_own_mat10_80_5,res_own_mat10_80_6,res_own_mat10_80_0,res_own_mat10_90_5,res_own_mat10_90_6,res_own_mat10_90_0
.5947231,,1.475345,,.8571483,.3058859,-.3663752,-.4395815,-.4395815,.0164636,-.0850955,.0043078,.002093,.0039925,.0090419,.0063133,.0079122,.0021665,.0004177,-.0014952,-.0013025,-.0109159,-.0101712,-.0493679,-.1090836,-.1315144,.0088379,.0617464,.2070213,.0242774,-.0172955,-.0025919,-.0081131,.0118337,-.0081106,.1761505,-.0030947,-.0520132,-.0412102,.0064814,-.0406901,-.0603279,-.0034957,.0182,211.8655,131.6692,.0064009,.0130344,.0142255,.0025842,-.0027977,-.0210871,-.1584515,-.1226765,.2687677,.0146848,.0164636,.0115252,.0306646,-.0850955,-.0263895,.0036727,.0043078,.0041735,.002027,.002093,.0019623,.00378,.0039925,.0035507,.0083121,.0090419,.007781,.0053762,.0063133,.0071602,.0060544,.0079122,.0045966,.002762,.0021665,.0001512,-.0009769,.0004177,.0011911,-.0007252,-.0014952,.0017253,.0002047,-.0013025,.0018545,-.0095888,-.0109159,-.0004447,-.0220987,-.0101712,.0033774,-.0364435,-.0493679,-.0723704,-.1012341,-.1090836,-.0972036,-.1160111,-.1315144,-.0887618,-.0234629,.0088379,-.0443424,-.0229874,.0617464,.0871687,.3013395,.2070213,.1784302,-.0169364,.0242774,-.0039256,.0313624,-.0172955,-.0043813,.0040916,-.0025919,.0060368,-.0091702,-.0081131,.0036333,.0008091,.0118337,.0033204,-.0101565,-.0081106,-.0046835,.1605421,.1761505,.0379306,-.0328409,-.0030947,.029974,.0036206,-.0520132,-.0033476,-.0439947,-.0412102,.006459,.0005813,.0064814,-.0204576,-.0574634,-.0406901,-.0170945,-.020467,-.0603279,-.048924,-.0232957,-.0034957,.0087639,.0133178,.0182,.0066961,225.5894,211.8655,194.1429,154.8151,131.6692,123.8805,.0056997,.0064009,.0061358,.0120921,.0130344,.0113318,.0114306,.0142255,.0117567,.001785,.0025842,.0013424,-.0005205,-.0027977,.0035798,-.0316875,-.0210871,.0029327,-.1376776,-.1584515,-.1695739,-.139474,-.1226765,-.1331042,.2783521,.2687677,.265599
.1967667,,.7144692,,-6.66e-16,-.5619128,-.2146905,-.4459299,-.4459299,.0115252,-.0263895,.0041735,.0019623,.0035507,.007781,.0071602,.0045966,.0001512,.0011911,.0017253,.0018545,-.0004447,.0033774,-.0723704,-.0972036,-.0887618,-.0443424,.0871687,.1784302,-.0039256,-.0043813,.0060368,.0036333,.0033204,-.0046835,.0379306,.029974,-.0033476,.006459,-.0204576,-.0170945,-.048924,.0087639,.0066961,194.1429,123.8805,.0061358,.0113318,.0117567,.0013424,.0035798,.0029327,-.1695739,-.1331042,.265599,.0146848,.0164636,.0115252,.0306646,-.0850955,-.0263895,.0036727,.0043078,.0041735,.002027,.002093,.0019623,.00378,.0039925,.0035507,.0083121,.0090419,.007781,.0053762,.0063133,.0071602,.0060544,.0079122,.0045966,.002762,.0021665,.0001512,-.0009769,.0004177,.0011911,-.0007252,-.0014952,.0017253,.0002047,-.0013025,.0018545,-.0095888,-.0109159,-.0004447,-.0220987,-.0101712,.0033774,-.0364435,-.0493679,-.0723704,-.1012341,-.1090836,-.0972036,-.1160111,-.1315144,-.0887618,-.0234629,.0088379,-.0443424,-.0229874,.0617464,.0871687,.3013395,.2070213,.1784302,-.0169364,.0242774,-.0039256,.0313624,-.0172955,-.0043813,.0040916,-.0025919,.0060368,-.0091702,-.0081131,.0036333,.0008091,.0118337,.0033204,-.0101565,-.0081106,-.0046835,.1605421,.1761505,.0379306,-.0328409,-.0030947,.029974,.0036206,-.0520132,-.0033476,-.0439947,-.0412102,.006459,.0005813,.0064814,-.0204576,-.0574634,-.0406901,-.0170945,-.020467,-.0603279,-.048924,-.0232957,-.0034957,.0087639,.0133178,.0182,.0066961,225.5894,211.8655,194.1429,154.8151,131.6692,123.8805,.0056997,.0064009,.0061358,.0120921,.0130344,.0113318,.0114306,.0142255,.0117567,.001785,.0025842,.0013424,-.0005205,-.0027977,.0035798,-.0316875,-.0210871,.0029327,-.1376776,-.1584515,-.1695739,-.139474,-.1226765,-.1331042,.2783521,.2687677,.265599
2.185524,,2.961541,,1.994911,.664479,-.2279621,1.548274,1.548274,.0146848,.0306646,.0036727,.002027,.00378,.0083121,.0053762,.0060544,.002762,-.0009769,-.0007252,.0002047,-.0095888,-.0220987,-.0364435,-.1012341,-.1160111,-.0234629,-.0229874,.3013395,-.0169364,.0313624,.0040916,-.0091702,.0008091,-.0101565,.1605421,-.0328409,.0036206,-.0439947,.0005813,-.0574634,-.020467,-.0232957,.0133178,225.5894,154.8151,.0056997,.0120921,.0114306,.001785,-.0005205,-.0316875,-.1376776,-.139474,.2783521,.0146848,.0164636,.0115252,.0306646,-.0850955,-.0263895,.0036727,.0043078,.0041735,.002027,.002093,.0019623,.00378,.0039925,.0035507,.0083121,.0090419,.007781,.0053762,.0063133,.0071602,.0060544,.0079122,.0045966,.002762,.0021665,.0001512,-.0009769,.0004177,.0011911,-.0007252,-.0014952,.0017253,.0002047,-.0013025,.0018545,-.0095888,-.0109159,-.0004447,-.0220987,-.0101712,.0033774,-.0364435,-.0493679,-.0723704,-.1012341,-.1090836,-.0972036,-.1160111,-.1315144,-.0887618,-.0234629,.0088379,-.0443424,-.0229874,.0617464,.0871687,.3013395,.2070213,.1784302,-.0169364,.0242774,-.0039256,.0313624,-.0172955,-.0043813,.0040916,-.0025919,.0060368,-.0091702,-.0081131,.0036333,.0008091,.0118337,.0033204,-.0101565,-.0081106,-.0046835,.1605421,.1761505,.0379306,-.0328409,-.0030947,.029974,.0036206,-.0520132,-.0033476,-.0439947,-.0412102,.006459,.0005813,.0064814,-.0204576,-.0574634,-.0406901,-.0170945,-.020467,-.0603279,-.048924,-.0232957,-.0034957,.0087639,.0133178,.0182,.0066961,225.5894,211.8655,194.1429,154.8151,131.6692,123.8805,.0056997,.0064009,.0061358,.0120921,.0130344,.0113318,.0114306,.0142255,.0117567,.001785,.0025842,.0013424,-.0005205,-.0027977,.0035798,-.0316875,-.0210871,.0029327,-.1376776,-.1584515,-.1695739,-.139474,-.1226765,-.1331042,.2783521,.2687677,.265599
-.9467335,-.1606956,-.9047576,-.0894953,,.1816856,,-2.92864,-2.92864,.0131244,.0481455,.0026858,.0012965,.0030518,.008803,.0094932,.0078106,.0018622,.0011037,-.0003311,.002062,.0095293,-.0123854,-.0152851,-.0743083,-.0964069,.0033388,-.0279189,.1755989,-.0356585,.0013827,.0206201,.0047282,.0071408,.0017867,-.0900876,-.0162701,.0139651,.0385006,.0392264,.0063877,-.0099928,.0153089,.0029618,155.0616,81.93442,.0039823,.0118547,.0173038,.0029659,.0017309,-.0028561,-.0895935,-.093068,.14768,.0135302,.015309,.0131244,-.100371,.0326485,.0481455,.0026663,.0033014,.0026858,.0012746,.0013407,.0012965,.0030348,.0032473,.0030518,.0075188,.0082486,.008803,.0058178,.0067549,.0094932,.0064963,.0083542,.0078106,.0030287,.0024333,.0018622,-.000711,.0006837,.0011037,-.0005342,-.0013042,-.0003311,.0013592,.0000745,.002062,-.0046948,-.0058023,.0095293,.0102966,-.0134015,-.0123854,-.0341763,-.0130317,-.0152851,-.0632863,-.0635607,-.0743083,-.1484712,-.1134279,-.0964069,-.095759,-.0777464,.0033388,.0168374,-.0336397,-.0279189,.2893021,.2874757,.1755989,.0263924,.00099,-.0356585,-.0192915,-.0040004,.0013827,-.0036819,.0038903,.0206201,-.0049853,-.0001437,.0047282,.0020681,-.0002754,.0071408,-.0005018,-.0004608,.0017867,.0895379,-.002825,-.0900876,.0125612,-.0026938,-.0162701,-.0122229,-.0070226,.0139651,.0225544,.0088638,.0385006,.0047085,-.0000833,.0392264,-.0347206,.010518,.0063877,-.0485928,-.0033787,-.0099928,-.0281635,-.0039332,.0153089,-.0056623,.0005548,.0029618,212.0025,205.5735,155.0616,149.7872,133.9362,81.93442,.003941,.0046421,.0039823,.0105536,.0114959,.0118547,.0123141,.0151091,.0173038,.0023178,.003117,.0029659,.000825,-.0012297,.0017309,.0056018,-.0192038,-.0028561,-.0974625,-.0765924,-.0895935,-.2442302,-.1911743,-.093068,.3061396,.2538361,.14768
-1.116516,-.2655073,-1.073425,-.2985147,,.1197282,,-3.549621,-3.549621,.0135302,-.100371,.0026663,.0012746,.0030348,.0075188,.0058178,.0064963,.0030287,-.000711,-.0005342,.0013592,-.0046948,.0102966,-.0341763,-.0632863,-.1484712,-.095759,.0168374,.2893021,.0263924,-.0192915,-.0036819,-.0049853,.0020681,-.0005018,.0895379,.0125612,-.0122229,.0225544,.0047085,-.0347206,-.0485928,-.0281635,-.0056623,212.0025,149.7872,.003941,.0105536,.0123141,.0023178,.000825,.0056018,-.0974625,-.2442302,.3061396,.0135302,.015309,.0131244,-.100371,.0326485,.0481455,.0026663,.0033014,.0026858,.0012746,.0013407,.0012965,.0030348,.0032473,.0030518,.0075188,.0082486,.008803,.0058178,.0067549,.0094932,.0064963,.0083542,.0078106,.0030287,.0024333,.0018622,-.000711,.0006837,.0011037,-.0005342,-.0013042,-.0003311,.0013592,.0000745,.002062,-.0046948,-.0058023,.0095293,.0102966,-.0134015,-.0123854,-.0341763,-.0130317,-.0152851,-.0632863,-.0635607,-.0743083,-.1484712,-.1134279,-.0964069,-.095759,-.0777464,.0033388,.0168374,-.0336397,-.0279189,.2893021,.2874757,.1755989,.0263924,.00099,-.0356585,-.0192915,-.0040004,.0013827,-.0036819,.0038903,.0206201,-.0049853,-.0001437,.0047282,.0020681,-.0002754,.0071408,-.0005018,-.0004608,.0017867,.0895379,-.002825,-.0900876,.0125612,-.0026938,-.0162701,-.0122229,-.0070226,.0139651,.0225544,.0088638,.0385006,.0047085,-.0000833,.0392264,-.0347206,.010518,.0063877,-.0485928,-.0033787,-.0099928,-.0281635,-.0039332,.0153089,-.0056623,.0005548,.0029618,212.0025,205.5735,155.0616,149.7872,133.9362,81.93442,.003941,.0046421,.0039823,.0105536,.0114959,.0118547,.0123141,.0151091,.0173038,.0023178,.003117,.0029659,.000825,-.0012297,.0017309,.0056018,-.0192038,-.0028561,-.0974625,-.0765924,-.0895935,-.2442302,-.1911743,-.093068,.3061396,.2538361,.14768
-.6404322,-.0512489,,,,,,-.4263903,-.4263903,.0139395,.1596643,.0037667,.002064,.0037959,.0094273,.0088409,.0070279,.0014137,.0009101,.0000234,.0019069,-.000709,.0106512,-.0061032,-.1011009,-.0619914,.0221824,.112684,-.0147899,-.0659574,.01457,.0080649,.0245685,.0157888,.0029651,-.0893284,-.0308339,-.0361846,.0012409,.0020316,.0634178,.0422321,.0477253,-.0003007,110.3218,29.6399,.0058307,.0132232,.0158688,.0023238,.0019303,.0099422,-.1072041,-.039809,.0978941,.0143454,.0161242,.0139395,.151685,.1933169,.1596643,.0037471,.0043822,.0037667,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025803,.0019848,.0014137,-.0009046,.0004901,.0009101,-.0001798,-.0009498,.0000234,.0014174,.0008098,.0019069,.0051286,-.0067493,-.000709,-.0080114,-.0040804,.0106512,-.0188824,-.0195471,-.0061032,-.0564879,-.0652905,-.1011009,-.0554426,-.0612117,-.0619914,.0731893,.0938714,.0221824,.0602504,.0519648,.112684,-.0312478,-.0243211,-.0147899,-.0108208,-.0296402,-.0659574,-.0024381,.0176845,.01457,.0157055,.0003969,.0080649,.0006073,.0081809,.0245685,-.0017016,.0042464,.0157888,-.0013523,-.0008686,.0029651,-.0634826,-.1068518,-.0893284,-.043127,-.0313076,-.0308339,.0196332,-.0119877,-.0361846,-.0259123,-.0239926,.0012409,.0260596,.049788,.0020316,-.0170372,.012719,.0634178,.0466467,.0327296,.0422321,.0578387,.0750856,.0477253,-.0006191,.0038174,-.0003007,80.5482,89.77909,110.3218,10.77824,10.58711,29.6399,.0057893,.0064905,.0058307,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0016757,.0024749,.0023238,.0012375,-.00014,.0019303,-.0028828,-.0108296,.0099422,-.0753703,-.0848377,-.1072041,.0177468,.0326597,-.039809,.0290026,.0276437,.0978941
-.8821571,.2293373,,,,,,-.3857776,-.3857776,.0143454,.151685,.0037471,.0020422,.0037789,.0081432,.0051655,.0057136,.0025803,-.0009046,-.0001798,.0014174,.0051286,-.0080114,-.0188824,-.0564879,-.0554426,.0731893,.0602504,-.0312478,-.0108208,-.0024381,.0157055,.0006073,-.0017016,-.0013523,-.0634826,-.043127,.0196332,-.0259123,.0260596,-.0170372,.0466467,.0578387,-.0006191,80.5482,10.77824,.0057893,.0119221,.0108791,.0016757,.0012375,-.0028828,-.0753703,.0177468,.0290026,.0143454,.0161242,.0139395,.151685,.1933169,.1596643,.0037471,.0043822,.0037667,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025803,.0019848,.0014137,-.0009046,.0004901,.0009101,-.0001798,-.0009498,.0000234,.0014174,.0008098,.0019069,.0051286,-.0067493,-.000709,-.0080114,-.0040804,.0106512,-.0188824,-.0195471,-.0061032,-.0564879,-.0652905,-.1011009,-.0554426,-.0612117,-.0619914,.0731893,.0938714,.0221824,.0602504,.0519648,.112684,-.0312478,-.0243211,-.0147899,-.0108208,-.0296402,-.0659574,-.0024381,.0176845,.01457,.0157055,.0003969,.0080649,.0006073,.0081809,.0245685,-.0017016,.0042464,.0157888,-.0013523,-.0008686,.0029651,-.0634826,-.1068518,-.0893284,-.043127,-.0313076,-.0308339,.0196332,-.0119877,-.0361846,-.0259123,-.0239926,.0012409,.0260596,.049788,.0020316,-.0170372,.012719,.0634178,.0466467,.0327296,.0422321,.0578387,.0750856,.0477253,-.0006191,.0038174,-.0003007,80.5482,89.77909,110.3218,10.77824,10.58711,29.6399,.0057893,.0064905,.0058307,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0016757,.0024749,.0023238,.0012375,-.00014,.0019303,-.0028828,-.0108296,.0099422,-.0753703,-.0848377,-.1072041,.0177468,.0326597,-.039809,.0290026,.0276437,.0978941
4.714771,,5.328505,4.881261,,3.795362,,13.49328,13.49328,.0143707,.1106479,.0037474,.0020422,.0037789,.0081432,.0051655,.0057136,.0025803,-.0009046,-.0001798,.0012911,.002465,.0422845,.0646576,-.0089335,-.0506299,-.080425,-.0278093,.0270129,-.0941985,.0195926,.0675845,-.005778,.0039047,.0088947,-.0122457,-.0480916,-.0423533,-.0016939,-.0016325,-.0496621,.0002694,.0336034,.1218063,63.84794,-5.922944,.0057896,.0119221,.0108791,.0016757,.0011113,.0447495,.0557241,-.1310549,-.0007963,.0143707,.0161495,.0139648,.1106479,-.0686813,-.0896972,.0037474,.0043825,.0037669,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025803,.0019848,.0014137,-.0009046,.0004901,.0009101,-.0001798,-.0009498,.0000233,.0012911,6.56e-06,.000881,.002465,-.0057668,-.002898,.0422845,-.0048047,.031838,.0646576,.0112184,-.0413599,-.0089335,.0072702,-.0883178,-.0506299,-.0311587,-.0176922,-.080425,-.0107452,.0403156,-.0278093,-.0435732,-.003334,.0270129,.0429991,.0432974,-.0941985,.0188914,.0425714,.0195926,-.0189973,-.0254135,.0675845,-.0150211,-.0156526,-.005778,.0028504,.0034935,.0039047,.0153653,.003858,.0088947,-.0030886,-.0088567,-.0122457,.0351871,-.0044637,-.0480916,-.0103576,.0052304,-.0423533,-.0171101,.0130175,-.0016939,-.0472317,-.0211441,-.0016325,.0158405,-.0025027,-.0496621,-.0159817,-.0134341,.0002694,-.0005887,.0146153,.0336034,.0077424,.0080655,.1218063,.0324998,.0006158,63.84794,87.40444,116.4167,-5.922944,8.211535,35.73397,.0057896,.0064907,.0058309,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0016757,.0024749,.0023238,.0011113,-.0009432,.0009044,.0447495,-.0105715,.02894,.0557241,.0184886,-.1296777,-.1310549,-.0419039,.0226233,-.0007963,-.000574,.0399634
.9628952,,1.484007,.9482619,,-.284699,,4.530475,4.530475,.0139648,-.0896972,.0037669,.002064,.0037959,.0094273,.0088409,.0070279,.0014137,.0009101,.0000233,.000881,-.002898,.031838,-.0413599,-.0883178,-.0176922,.0403156,-.003334,.0432974,.0425714,-.0254135,-.0156526,.0034935,.003858,-.0088567,-.0044637,.0052304,.0130175,-.0211441,-.0025027,-.0134341,.0146153,.0080655,.0006158,116.4167,35.73397,.0058309,.0132232,.0158688,.0023238,.0009044,.02894,-.1296777,.0226233,.0399634,.0143707,.0161495,.0139648,.1106479,-.0686813,-.0896972,.0037474,.0043825,.0037669,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025803,.0019848,.0014137,-.0009046,.0004901,.0009101,-.0001798,-.0009498,.0000233,.0012911,6.56e-06,.000881,.002465,-.0057668,-.002898,.0422845,-.0048047,.031838,.0646576,.0112184,-.0413599,-.0089335,.0072702,-.0883178,-.0506299,-.0311587,-.0176922,-.080425,-.0107452,.0403156,-.0278093,-.0435732,-.003334,.0270129,.0429991,.0432974,-.0941985,.0188914,.0425714,.0195926,-.0189973,-.0254135,.0675845,-.0150211,-.0156526,-.005778,.0028504,.0034935,.0039047,.0153653,.003858,.0088947,-.0030886,-.0088567,-.0122457,.0351871,-.0044637,-.0480916,-.0103576,.0052304,-.0423533,-.0171101,.0130175,-.0016939,-.0472317,-.0211441,-.0016325,.0158405,-.0025027,-.0496621,-.0159817,-.0134341,.0002694,-.0005887,.0146153,.0336034,.0077424,.0080655,.1218063,.0324998,.0006158,63.84794,87.40444,116.4167,-5.922944,8.211535,35.73397,.0057896,.0064907,.0058309,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0016757,.0024749,.0023238,.0011113,-.0009432,.0009044,.0447495,-.0105715,.02894,.0557241,.0184886,-.1296777,-.1310549,-.0419039,.0226233,-.0007963,-.000574,.0399634
.6917822,,1.410121,1.001886,,-.0987457,,4.438056,4.438056,.0161495,-.0686813,.0043825,.0021083,.0039914,.008873,.0061026,.0075714,.0019848,.0004901,-.0009498,6.56e-06,-.0057668,-.0048047,.0112184,.0072702,-.0311587,-.0107452,-.0435732,.0429991,.0188914,-.0189973,-.0150211,.0028504,.0153653,-.0030886,.0351871,-.0103576,-.0171101,-.0472317,.0158405,-.0159817,-.0005887,.0077424,.0324998,87.40444,8.211535,.0064907,.0128644,.0136741,.0024749,-.0009432,-.0105715,.0184886,-.0419039,-.000574,.0143707,.0161495,.0139648,.1106479,-.0686813,-.0896972,.0037474,.0043825,.0037669,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025803,.0019848,.0014137,-.0009046,.0004901,.0009101,-.0001798,-.0009498,.0000233,.0012911,6.56e-06,.000881,.002465,-.0057668,-.002898,.0422845,-.0048047,.031838,.0646576,.0112184,-.0413599,-.0089335,.0072702,-.0883178,-.0506299,-.0311587,-.0176922,-.080425,-.0107452,.0403156,-.0278093,-.0435732,-.003334,.0270129,.0429991,.0432974,-.0941985,.0188914,.0425714,.0195926,-.0189973,-.0254135,.0675845,-.0150211,-.0156526,-.005778,.0028504,.0034935,.0039047,.0153653,.003858,.0088947,-.0030886,-.0088567,-.0122457,.0351871,-.0044637,-.0480916,-.0103576,.0052304,-.0423533,-.0171101,.0130175,-.0016939,-.0472317,-.0211441,-.0016325,.0158405,-.0025027,-.0496621,-.0159817,-.0134341,.0002694,-.0005887,.0146153,.0336034,.0077424,.0080655,.1218063,.0324998,.0006158,63.84794,87.40444,116.4167,-5.922944,8.211535,35.73397,.0057896,.0064907,.0058309,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0016757,.0024749,.0023238,.0011113,-.0009432,.0009044,.0447495,-.0105715,.02894,.0557241,.0184886,-.1296777,-.1310549,-.0419039,.0226233,-.0007963,-.000574,.0399634
-1.838172,,-1.545453,-1.284812,,,.1195512,-2.453266,-2.453266,.0139648,-.0332159,.0037796,.002064,.0037959,.0094273,.0088409,.0070279,.0014137,.0009101,-.0000687,.0011036,-.0040118,.0161233,-.0105109,-.0027962,.0506674,-.0541821,-.0462242,.0126401,.0275489,.0021002,-.0143811,-.0045249,-.0019332,-.0088098,-.0187974,.0429045,-.0054367,-.0079826,-.0347942,-.0130267,.0061766,.0275609,.0033955,70.04237,-10.6908,.0058436,.0132232,.0158688,.0023238,.0010349,.0121116,-.0133071,-.0035147,-.0335841,.0143707,.0161495,.0139648,.0422292,-.0027049,-.0332159,.0037601,.0043952,.0037796,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025803,.0019848,.0014137,-.0009046,.0004901,.0009101,-.0002719,-.0010418,-.0000687,.0015137,.0008951,.0011036,.0051227,-.0057648,-.0040118,.0189872,.0115517,.0161233,-.0222613,-.0118201,-.0105109,.008435,.0257091,-.0027962,-.0368536,.0336788,.0506674,-.0369084,-.0933564,-.0541821,.0057923,-.0197101,-.0462242,.0261649,.0243417,.0126401,-.0015766,-.0296174,.0275489,.0127789,.0036127,.0021002,-.0010987,.0006867,-.0143811,-.007338,.0083846,-.0045249,.0056659,.0031053,-.0019332,-.0084314,.0138281,-.0088098,-.0805431,.0247635,-.0187974,-.0258421,-.020189,.0429045,.0115298,-.0132743,-.0054367,.0245362,.0055359,-.0079826,.0325076,.0043951,-.0347942,.0039253,-.0360102,-.0130267,.0327398,-.0272134,.0061766,.0088162,.0585603,.0275609,-.0076697,.0034321,.0033955,76.04451,70.11186,70.04237,6.223236,-9.13143,-10.6908,.0058023,.0065034,.0058436,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0016757,.0024749,.0023238,.0012418,-.0001467,.0010349,.02411,.005787,.0121116,-.0138262,.0138889,-.0133071,-.0737619,-.0596776,-.0035147,.0319572,.0046316,-.0335841
